activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Repair and maintenance of relays and industrial controls,,33,331,3314,Repair of electrical equipment,,SPC,
Repair and maintenance of switchgear and switchboard apparatus,,33,331,3314,Repair of electrical equipment,,SPC,
"Repair and maintenance of textile apparel, and leather production machinery",,33,331,3312,Repair of machinery,,SPC,
Repair and maintenance of vending machines,,33,331,3312,Repair of machinery,,SPC,
Repair and maintenance of weighing equipment,,33,331,3312,Repair of machinery,,SPC,
"Repair and maintenance of: • Computer terminals like automatic teller machines (atm’s); point-of-sale (pos) terminals, not mechanically operated • Hand-held computers (pda’s)",,95,951,9511,Repair of computers and peripheral equipment,,SPC,
"Repair and maintenance of: • Desktop computers • Laptop computers • Magnetic disk drives, flash drives and other storage devices • Optical disk drives (CD-RW, CD-ROM, DVD-ROM, DVD-RW) • Printers • Monitors • Keyboards • Mice, joysticks and trackball accessories • Internal and external computer modems • Dedicated computer terminals • Computer servers • Scanners, including bar code scanners • Smart card readers • Virtual reality helmets • Computer projectors",,95,951,9511,Repair of computers and peripheral equipment,,SPC,
Repair and minor alteration of garments or other textile articles when done in connection with cleaning,,96,960,9601,Washing and (dry-) cleaning of textile and fur products,,SPC,
Repair and routine maintenance of ships,,33,331,3315,"Repair of transport equipment, except motor vehicles",,SPC,
"Repair and servicing of home and garden equipment • Lawnmowers, edgers, snow- and leaf- blowers, trimmers, etc.",,95,952,9522,Repair of household appliances and home and garden equipment,,SPC,
"Repair and servicing of household appliances • Refrigerators, stoves, washing machines, clothes dryers, room air conditioners, etc.",,95,952,9522,Repair of household appliances and home and garden equipment,,SPC,
Repair of bicycles,100406.0,95,952,9529,Repair of other personal and household goods,,SPC,
Repair of books,,95,952,9529,Repair of other personal and household goods,,SPC,
"Repair of calculators, electronic or not",,33,331,3312,Repair of machinery,,SPC,
Repair of communication equipment,,95,951,9512,Repair of communication equipment,,SPC,
Repair of computers and communication equipment,,95,951,9510,Repair of computers and communication equipment,,SPC,
Repair of computers and peripheral equipment,,95,951,9511,Repair of computers and peripheral equipment,,SPC,
Repair of consumer electronics,,95,952,9521,Repair of consumer electronics,,SPC,
"Repair of fabricated metal products, machinery and equipment",,33,331,3310,"Repair of fabricated metal products, machinery and equipment",,SPC,
"Repair of fishing nets, including mending",,33,331,3319,Repair of other equipment,,SPC,
Repair of footwear and leather goods,,95,952,9523,Repair of footwear and leather goods,,SPC,
Repair of furniture and home furnishings,,95,952,9524,Repair of furniture and home furnishings,,SPC,
repair of gearing and driving elements,,33,331,3312,Repair of machinery,,SPC,
Repair of household appliances and home and garden equipment,,95,952,9522,Repair of household appliances and home and garden equipment,,SPC,
Repair of musical instruments,,95,952,9529,Repair of other personal and household goods,,SPC,
Repair of other personal and household goods,,95,952,9529,Repair of other personal and household goods,,SPC,
"Repair of other personal and household goods (duplicating and handling the keys and locks for residential and commercial facilities, as well as car keys, keys for heavy duty locks)",,95,952,9529,Repair of other personal and household goods,,SPC,
Repair of sporting goods (except sporting guns),,95,952,9529,Repair of other personal and household goods,,SPC,
Repair of toys and similar articles,,95,952,9529,Repair of other personal and household goods,,SPC,
"Repair of transport equipment, except motor vehicles",,33,331,3315,"Repair of transport equipment, except motor vehicles",,SPC,
Repair of typewriters,,33,331,3312,Repair of machinery,,SPC,
repair of valves,,33,331,3312,Repair of machinery,,SPC,
"Repair of watches, clocks and their parts such as watchcases and housings of all materials; movements, chronometers, etc.",,95,952,9529,Repair of other personal and household goods,,SPC,
"Repair or ropes, riggings, canvas and tarps",,33,331,3319,Repair of other equipment,,SPC,
Repossession services,,82,829,8299,Other business support service activities n.e.c.,,SPC,
Representative Office,,70,701,7010,Activities of head offices,,SPC,
Reproduction Audio Recordings on Various Recording Media,103599.0,18,182,1820,Reproduction of recorded media,,SPC,
"Reproduction from master copies of gramophone records, compact discs and tapes with music or other sound recordings",103600.0,18,182,1820,Reproduction of recorded media,,SPC,
"Reproduction from master copies of records, compact discs and tapes with motion pictures and other video recordings",103601.0,18,182,1820,Reproduction of recorded media,,SPC,
Reproduction from master copies of software and data on discs and tapes,103602.0,18,182,1820,Reproduction of recorded media,,SPC,
Reproduction of recorded media,103603.0,18,182,1820,Reproduction of recorded media,,SPC,
Reproduction Software and Data on Discs and Tapes,103604.0,18,182,1820,Reproduction of recorded media,,SPC,
Research and development in mixed reality and digital simulation,,72,721,7210,Research and experimental development on natural sciences and engineering,,SPC,
Research and Development in Space Technology,,72,721,7210,Research and experimental development on natural sciences and engineering,,SPC,
Research and development on humanities,,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
Research and development on social sciences,,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
"Research And Experimental Development On Natural Science, Engineering, Technology, Medical Sciences, Biotechnology, Agricultural Sciences, and Interdisciplinary Research And Development, Predominantly On Natural Sciences And Engineering.",,72,721,7210,Research and experimental development on natural sciences and engineering,,SPC,
Research and experimental development on natural sciences and engineering,,72,721,7210,Research and experimental development on natural sciences and engineering,,SPC,
Research and experimental development on natural sciences and engineering,,72,721,7210,Research and experimental development on natural sciences and engineering,,SPC,
Research and experimental development on social sciences and humanities,,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
Research and experimental development on social sciences and humanities,,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
Residential Property Care Services,,81,813,8130,Landscape care and maintenance service activities,,SPC,
Restaurants,,56,561,5610,Restaurants and mobile food service activities,,SPC,
Restaurants and mobile food service activities,,56,561,5610,Restaurants and mobile food service activities,,SPC,
Restaurants Management,,82,821,8211,Combined office administrative service activities,,SPC,
Restoring of works of art such as paintings etc.,,90,900,9000,"Creative, arts and entertainment activities",,SPC,
Retail Environment Protection Equipment Trading,,47,477,4773,Other retail sale of new goods in specialized stores,,SPC,
Retail of Smart Systems,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,SPC,
Retail Plant Equipment & Spare Parts Trading,,47,477,4773,Other retail sale of new goods in specialized stores,,SPC,
Retail sale by (non-store) commission agents,,47,479,4799,"Other retail sale not in stores, stalls or markets",,SPC,
Retail sale in non-specialized stores,,47,471,4710,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",,SPC,
Retail sale in non-specialized stores with food or beverages predominating,,47,471,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",,SPC,
